Geography,year,variable_name,variable,estimate,moe
"Cumberland County, New Jersey",2014,Estimate!!Total!!Male!!70 to 74 years,B01001_022,2393,550
"Cumberland County, New Jersey",2014,Estimate!!Total!!Male!!75 to 79 years,B01001_023,1758,469
"Cumberland County, New Jersey",2014,Estimate!!Total!!Male!!80 to 84 years,B01001_024,885,447
"Cumberland County, New Jersey",2014,Estimate!!Total!!Male!!85 years and over,B01001_025,835,406
"Cumberland County, New Jersey",2014,Estimate!!Total!!Female,B01001_026,76245,555
"Cumberland County, New Jersey",2014,Estimate!!Total!!Female!!Under 5 years,B01001_027,5370,194
"Cumberland County, New Jersey",2014,Estimate!!Total!!Female!!5 to 9 years,B01001_028,5674,914
"Cumberland County, New Jersey",2014,Estimate!!Total!!Female!!10 to 14 years,B01001_029,4439,902
"Essex County, New Jersey",2014,Estimate!!Total,B01001_001,795723,NA
"Essex County, New Jersey",2014,Estimate!!Total!!Male,B01001_002,382516,469
"Essex County, New Jersey",2014,Estimate!!Total!!Male!!Under 5 years,B01001_003,27408,118
"Essex County, New Jersey",2014,Estimate!!Total!!Male!!5 to 9 years,B01001_004,29106,1753
"Essex County, New Jersey",2014,Estimate!!Total!!Male!!10 to 14 years,B01001_005,25214,1753
"Essex County, New Jersey",2014,Estimate!!Total!!Male!!15 to 17 years,B01001_006,15891,2
"Essex County, New Jersey",2014,Estimate!!Total!!Male!!18 and 19 years,B01001_007,10613,283
"Essex County, New Jersey",2014,Estimate!!Total!!Male!!20 years,B01001_008,6687,1251
"Essex County, New Jersey",2014,Estimate!!Total!!Male!!21 years,B01001_009,5450,1112
"Essex County, New Jersey",2014,Estimate!!Total!!Male!!22 to 24 years,B01001_010,15725,1533
"Essex County, New Jersey",2014,Estimate!!Total!!Male!!25 to 29 years,B01001_011,26336,2
"Essex County, New Jersey",2014,Estimate!!Total!!Male!!30 to 34 years,B01001_012,26225,180
"Essex County, New Jersey",2014,Estimate!!Total!!Male!!35 to 39 years,B01001_013,26226,2172
"Essex County, New Jersey",2014,Estimate!!Total!!Male!!40 to 44 years,B01001_014,28385,2188
"Essex County, New Jersey",2014,Estimate!!Total!!Male!!45 to 49 years,B01001_015,28066,103
"Essex County, New Jersey",2014,Estimate!!Total!!Male!!50 to 54 years,B01001_016,28061,283
"Essex County, New Jersey",2014,Estimate!!Total!!Male!!55 to 59 years,B01001_017,23303,1552
"Essex County, New Jersey",2014,Estimate!!Total!!Male!!60 and 61 years,B01001_018,9239,1479
"Essex County, New Jersey",2014,Estimate!!Total!!Male!!62 to 64 years,B01001_019,10890,1204
"Essex County, New Jersey",2014,Estimate!!Total!!Male!!65 and 66 years,B01001_020,6559,983
"Essex County, New Jersey",2014,Estimate!!Total!!Male!!67 to 69 years,B01001_021,7709,1029
"Essex County, New Jersey",2014,Estimate!!Total!!Male!!70 to 74 years,B01001_022,9814,1022
"Essex County, New Jersey",2014,Estimate!!Total!!Male!!75 to 79 years,B01001_023,6264,941
"Essex County, New Jersey",2014,Estimate!!Total!!Male!!80 to 84 years,B01001_024,4311,848
"Essex County, New Jersey",2014,Estimate!!Total!!Male!!85 years and over,B01001_025,5034,917
"Essex County, New Jersey",2014,Estimate!!Total!!Female,B01001_026,413207,469
"Essex County, New Jersey",2014,Estimate!!Total!!Female!!Under 5 years,B01001_027,26295,119
"Essex County, New Jersey",2014,Estimate!!Total!!Female!!5 to 9 years,B01001_028,25805,2037
"Essex County, New Jersey",2014,Estimate!!Total!!Female!!10 to 14 years,B01001_029,26509,2072
"Gloucester County, New Jersey",2014,Estimate!!Total,B01001_001,290951,NA
"Gloucester County, New Jersey",2014,Estimate!!Total!!Male,B01001_002,140872,574
"Gloucester County, New Jersey",2014,Estimate!!Total!!Male!!Under 5 years,B01001_003,8156,200
"Gloucester County, New Jersey",2014,Estimate!!Total!!Male!!5 to 9 years,B01001_004,9325,902
"Gloucester County, New Jersey",2014,Estimate!!Total!!Male!!10 to 14 years,B01001_005,10233,902
"Gloucester County, New Jersey",2014,Estimate!!Total!!Male!!15 to 17 years,B01001_006,6031,415
"Gloucester County, New Jersey",2014,Estimate!!Total!!Male!!18 and 19 years,B01001_007,3575,421
"Gloucester County, New Jersey",2014,Estimate!!Total!!Male!!20 years,B01001_008,1425,408
"Gloucester County, New Jersey",2014,Estimate!!Total!!Male!!21 years,B01001_009,1895,553
"Gloucester County, New Jersey",2014,Estimate!!Total!!Male!!22 to 24 years,B01001_010,6561,744
"Gloucester County, New Jersey",2014,Estimate!!Total!!Male!!25 to 29 years,B01001_011,9156,398
"Gloucester County, New Jersey",2014,Estimate!!Total!!Male!!30 to 34 years,B01001_012,8332,639
"Gloucester County, New Jersey",2014,Estimate!!Total!!Male!!35 to 39 years,B01001_013,8466,1109
"Gloucester County, New Jersey",2014,Estimate!!Total!!Male!!40 to 44 years,B01001_014,9682,1037
"Gloucester County, New Jersey",2014,Estimate!!Total!!Male!!45 to 49 years,B01001_015,10362,434
"Gloucester County, New Jersey",2014,Estimate!!Total!!Male!!50 to 54 years,B01001_016,11252,293
"Gloucester County, New Jersey",2014,Estimate!!Total!!Male!!55 to 59 years,B01001_017,10618,892
"Gloucester County, New Jersey",2014,Estimate!!Total!!Male!!60 and 61 years,B01001_018,4172,845
"Gloucester County, New Jersey",2014,Estimate!!Total!!Male!!62 to 64 years,B01001_019,3933,641
"Gloucester County, New Jersey",2014,Estimate!!Total!!Male!!65 and 66 years,B01001_020,2965,660
"Gloucester County, New Jersey",2014,Estimate!!Total!!Male!!67 to 69 years,B01001_021,4351,787
"Gloucester County, New Jersey",2014,Estimate!!Total!!Male!!70 to 74 years,B01001_022,4082,708
"Gloucester County, New Jersey",2014,Estimate!!Total!!Male!!75 to 79 years,B01001_023,2352,497
"Gloucester County, New Jersey",2014,Estimate!!Total!!Male!!80 to 84 years,B01001_024,1755,468
"Gloucester County, New Jersey",2014,Estimate!!Total!!Male!!85 years and over,B01001_025,2193,671
"Gloucester County, New Jersey",2014,Estimate!!Total!!Female,B01001_026,150079,574
"Gloucester County, New Jersey",2014,Estimate!!Total!!Female!!Under 5 years,B01001_027,7742,200
"Gloucester County, New Jersey",2014,Estimate!!Total!!Female!!5 to 9 years,B01001_028,9079,1251
"Gloucester County, New Jersey",2014,Estimate!!Total!!Female!!10 to 14 years,B01001_029,9645,1263
"Hudson County, New Jersey",2014,Estimate!!Total,B01001_001,669115,NA
"Hudson County, New Jersey",2014,Estimate!!Total!!Male,B01001_002,332668,262
"Hudson County, New Jersey",2014,Estimate!!Total!!Male!!Under 5 years,B01001_003,23795,3
"Hudson County, New Jersey",2014,Estimate!!Total!!Male!!5 to 9 years,B01001_004,18116,1509
"Hudson County, New Jersey",2014,Estimate!!Total!!Male!!10 to 14 years,B01001_005,17402,1549
"Hudson County, New Jersey",2014,Estimate!!Total!!Male!!15 to 17 years,B01001_006,10388,5
"Hudson County, New Jersey",2014,Estimate!!Total!!Male!!18 and 19 years,B01001_007,7380,2
"Hudson County, New Jersey",2014,Estimate!!Total!!Male!!20 years,B01001_008,4724,1001
"Hudson County, New Jersey",2014,Estimate!!Total!!Male!!21 years,B01001_009,4632,876
"Hudson County, New Jersey",2014,Estimate!!Total!!Male!!22 to 24 years,B01001_010,15063,1151
"Hudson County, New Jersey",2014,Estimate!!Total!!Male!!25 to 29 years,B01001_011,35345,140
"Hudson County, New Jersey",2014,Estimate!!Total!!Male!!30 to 34 years,B01001_012,36638,4
"Hudson County, New Jersey",2014,Estimate!!Total!!Male!!35 to 39 years,B01001_013,30946,1843
"Hudson County, New Jersey",2014,Estimate!!Total!!Male!!40 to 44 years,B01001_014,22871,1848
"Hudson County, New Jersey",2014,Estimate!!Total!!Male!!45 to 49 years,B01001_015,21907,211
"Hudson County, New Jersey",2014,Estimate!!Total!!Male!!50 to 54 years,B01001_016,21072,36
"Hudson County, New Jersey",2014,Estimate!!Total!!Male!!55 to 59 years,B01001_017,15539,1636
"Hudson County, New Jersey",2014,Estimate!!Total!!Male!!60 and 61 years,B01001_018,5806,1016
"Hudson County, New Jersey",2014,Estimate!!Total!!Male!!62 to 64 years,B01001_019,11305,1432
"Hudson County, New Jersey",2014,Estimate!!Total!!Male!!65 and 66 years,B01001_020,4846,827
"Hudson County, New Jersey",2014,Estimate!!Total!!Male!!67 to 69 years,B01001_021,5686,862
"Hudson County, New Jersey",2014,Estimate!!Total!!Male!!70 to 74 years,B01001_022,7486,974
"Hudson County, New Jersey",2014,Estimate!!Total!!Male!!75 to 79 years,B01001_023,5585,721
"Hudson County, New Jersey",2014,Estimate!!Total!!Male!!80 to 84 years,B01001_024,3040,593
"Hudson County, New Jersey",2014,Estimate!!Total!!Male!!85 years and over,B01001_025,3096,656
"Hudson County, New Jersey",2014,Estimate!!Total!!Female,B01001_026,336447,262
"Hudson County, New Jersey",2014,Estimate!!Total!!Female!!Under 5 years,B01001_027,22719,2
"Hudson County, New Jersey",2014,Estimate!!Total!!Female!!5 to 9 years,B01001_028,16866,1595
"Hudson County, New Jersey",2014,Estimate!!Total!!Female!!10 to 14 years,B01001_029,17246,1629
"Hunterdon County, New Jersey",2014,Estimate!!Total,B01001_001,126067,NA
"Hunterdon County, New Jersey",2014,Estimate!!Total!!Male,B01001_002,63394,776
"Hunterdon County, New Jersey",2014,Estimate!!Total!!Male!!Under 5 years,B01001_003,2287,249
"Hunterdon County, New Jersey",2014,Estimate!!Total!!Male!!5 to 9 years,B01001_004,3847,703
"Hunterdon County, New Jersey",2014,Estimate!!Total!!Male!!10 to 14 years,B01001_005,4365,649
"Hunterdon County, New Jersey",2014,Estimate!!Total!!Male!!15 to 17 years,B01001_006,3164,293
"Hunterdon County, New Jersey",2014,Estimate!!Total!!Male!!18 and 19 years,B01001_007,1780,285
"Hunterdon County, New Jersey",2014,Estimate!!Total!!Male!!20 years,B01001_008,646,377
"Hunterdon County, New Jersey",2014,Estimate!!Total!!Male!!21 years,B01001_009,1181,557
"Hunterdon County, New Jersey",2014,Estimate!!Total!!Male!!22 to 24 years,B01001_010,3132,748
"Hunterdon County, New Jersey",2014,Estimate!!Total!!Male!!25 to 29 years,B01001_011,3556,449
"Hunterdon County, New Jersey",2014,Estimate!!Total!!Male!!30 to 34 years,B01001_012,2604,405
"Hunterdon County, New Jersey",2014,Estimate!!Total!!Male!!35 to 39 years,B01001_013,3418,702
"Hunterdon County, New Jersey",2014,Estimate!!Total!!Male!!40 to 44 years,B01001_014,3743,679
"Hunterdon County, New Jersey",2014,Estimate!!Total!!Male!!45 to 49 years,B01001_015,4790,202
"Hunterdon County, New Jersey",2014,Estimate!!Total!!Male!!50 to 54 years,B01001_016,6020,279
"Hunterdon County, New Jersey",2014,Estimate!!Total!!Male!!55 to 59 years,B01001_017,6099,795
"Hunterdon County, New Jersey",2014,Estimate!!Total!!Male!!60 and 61 years,B01001_018,1115,423
"Hunterdon County, New Jersey",2014,Estimate!!Total!!Male!!62 to 64 years,B01001_019,2815,702
"Hunterdon County, New Jersey",2014,Estimate!!Total!!Male!!65 and 66 years,B01001_020,1699,555
"Hunterdon County, New Jersey",2014,Estimate!!Total!!Male!!67 to 69 years,B01001_021,2003,524
"Hunterdon County, New Jersey",2014,Estimate!!Total!!Male!!70 to 74 years,B01001_022,2067,545
"Hunterdon County, New Jersey",2014,Estimate!!Total!!Male!!75 to 79 years,B01001_023,901,278
"Hunterdon County, New Jersey",2014,Estimate!!Total!!Male!!80 to 84 years,B01001_024,1204,374
"Hunterdon County, New Jersey",2014,Estimate!!Total!!Male!!85 years and over,B01001_025,958,402
"Hunterdon County, New Jersey",2014,Estimate!!Total!!Female,B01001_026,62673,776
"Hunterdon County, New Jersey",2014,Estimate!!Total!!Female!!Under 5 years,B01001_027,1961,168
"Hunterdon County, New Jersey",2014,Estimate!!Total!!Female!!5 to 9 years,B01001_028,2753,597
"Hunterdon County, New Jersey",2014,Estimate!!Total!!Female!!10 to 14 years,B01001_029,4977,560
"Mercer County, New Jersey",2014,Estimate!!Total,B01001_001,371537,NA
"Mercer County, New Jersey",2014,Estimate!!Total!!Male,B01001_002,181911,NA
"Mercer County, New Jersey",2014,Estimate!!Total!!Male!!Under 5 years,B01001_003,11051,NA
"Mercer County, New Jersey",2014,Estimate!!Total!!Male!!5 to 9 years,B01001_004,10754,1419
"Mercer County, New Jersey",2014,Estimate!!Total!!Male!!10 to 14 years,B01001_005,12436,1419
"Mercer County, New Jersey",2014,Estimate!!Total!!Male!!15 to 17 years,B01001_006,7241,NA
"Mercer County, New Jersey",2014,Estimate!!Total!!Male!!18 and 19 years,B01001_007,5710,659
"Mercer County, New Jersey",2014,Estimate!!Total!!Male!!20 years,B01001_008,3377,994
"Mercer County, New Jersey",2014,Estimate!!Total!!Male!!21 years,B01001_009,3836,974
"Mercer County, New Jersey",2014,Estimate!!Total!!Male!!22 to 24 years,B01001_010,8012,1392
"Mercer County, New Jersey",2014,Estimate!!Total!!Male!!25 to 29 years,B01001_011,12175,NA
"Mercer County, New Jersey",2014,Estimate!!Total!!Male!!30 to 34 years,B01001_012,11919,NA
"Mercer County, New Jersey",2014,Estimate!!Total!!Male!!35 to 39 years,B01001_013,10689,1349
"Mercer County, New Jersey",2014,Estimate!!Total!!Male!!40 to 44 years,B01001_014,13820,1349
"Mercer County, New Jersey",2014,Estimate!!Total!!Male!!45 to 49 years,B01001_015,13170,NA
"Mercer County, New Jersey",2014,Estimate!!Total!!Male!!50 to 54 years,B01001_016,13661,NA
"Mercer County, New Jersey",2014,Estimate!!Total!!Male!!55 to 59 years,B01001_017,12996,1305
"Mercer County, New Jersey",2014,Estimate!!Total!!Male!!60 and 61 years,B01001_018,3534,840
"Mercer County, New Jersey",2014,Estimate!!Total!!Male!!62 to 64 years,B01001_019,5982,988
"Mercer County, New Jersey",2014,Estimate!!Total!!Male!!65 and 66 years,B01001_020,3653,680
"Mercer County, New Jersey",2014,Estimate!!Total!!Male!!67 to 69 years,B01001_021,4190,779
"Mercer County, New Jersey",2014,Estimate!!Total!!Male!!70 to 74 years,B01001_022,4883,810
"Mercer County, New Jersey",2014,Estimate!!Total!!Male!!75 to 79 years,B01001_023,4021,650
"Mercer County, New Jersey",2014,Estimate!!Total!!Male!!80 to 84 years,B01001_024,2830,597
"Mercer County, New Jersey",2014,Estimate!!Total!!Male!!85 years and over,B01001_025,1971,527
"Mercer County, New Jersey",2014,Estimate!!Total!!Female,B01001_026,189626,NA
"Mercer County, New Jersey",2014,Estimate!!Total!!Female!!Under 5 years,B01001_027,10707,NA
"Mercer County, New Jersey",2014,Estimate!!Total!!Female!!5 to 9 years,B01001_028,11756,1389
"Mercer County, New Jersey",2014,Estimate!!Total!!Female!!10 to 14 years,B01001_029,10235,1389
"Middlesex County, New Jersey",2014,Estimate!!Total,B01001_001,836297,NA
"Middlesex County, New Jersey",2014,Estimate!!Total!!Male,B01001_002,411888,357
"Middlesex County, New Jersey",2014,Estimate!!Total!!Male!!Under 5 years,B01001_003,25820,3
"Middlesex County, New Jersey",2014,Estimate!!Total!!Male!!5 to 9 years,B01001_004,24206,1796
"Middlesex County, New Jersey",2014,Estimate!!Total!!Male!!10 to 14 years,B01001_005,27698,1817
"Middlesex County, New Jersey",2014,Estimate!!Total!!Male!!15 to 17 years,B01001_006,16439,2
"Middlesex County, New Jersey",2014,Estimate!!Total!!Male!!18 and 19 years,B01001_007,12728,2
"Middlesex County, New Jersey",2014,Estimate!!Total!!Male!!20 years,B01001_008,7569,1102
"Middlesex County, New Jersey",2014,Estimate!!Total!!Male!!21 years,B01001_009,5872,1172
"Middlesex County, New Jersey",2014,Estimate!!Total!!Male!!22 to 24 years,B01001_010,15379,1174
"Middlesex County, New Jersey",2014,Estimate!!Total!!Male!!25 to 29 years,B01001_011,29886,127
"Middlesex County, New Jersey",2014,Estimate!!Total!!Male!!30 to 34 years,B01001_012,29391,4
"Middlesex County, New Jersey",2014,Estimate!!Total!!Male!!35 to 39 years,B01001_013,27515,1921
"Middlesex County, New Jersey",2014,Estimate!!Total!!Male!!40 to 44 years,B01001_014,31285,1922
"Middlesex County, New Jersey",2014,Estimate!!Total!!Male!!45 to 49 years,B01001_015,29343,84
"Middlesex County, New Jersey",2014,Estimate!!Total!!Male!!50 to 54 years,B01001_016,30086,107
"Middlesex County, New Jersey",2014,Estimate!!Total!!Male!!55 to 59 years,B01001_017,26927,1778
"Middlesex County, New Jersey",2014,Estimate!!Total!!Male!!60 and 61 years,B01001_018,11430,1316
"Middlesex County, New Jersey",2014,Estimate!!Total!!Male!!62 to 64 years,B01001_019,12264,1409
"Middlesex County, New Jersey",2014,Estimate!!Total!!Male!!65 and 66 years,B01001_020,7492,1211
"Middlesex County, New Jersey",2014,Estimate!!Total!!Male!!67 to 69 years,B01001_021,10442,1307
"Middlesex County, New Jersey",2014,Estimate!!Total!!Male!!70 to 74 years,B01001_022,11039,981
"Middlesex County, New Jersey",2014,Estimate!!Total!!Male!!75 to 79 years,B01001_023,8684,992
"Middlesex County, New Jersey",2014,Estimate!!Total!!Male!!80 to 84 years,B01001_024,4900,830
"Middlesex County, New Jersey",2014,Estimate!!Total!!Male!!85 years and over,B01001_025,5493,916
"Middlesex County, New Jersey",2014,Estimate!!Total!!Female,B01001_026,424409,357
"Middlesex County, New Jersey",2014,Estimate!!Total!!Female!!Under 5 years,B01001_027,24588,220
"Middlesex County, New Jersey",2014,Estimate!!Total!!Female!!5 to 9 years,B01001_028,25128,1745
"Middlesex County, New Jersey",2014,Estimate!!Total!!Female!!10 to 14 years,B01001_029,25083,1732
"Monmouth County, New Jersey",2014,Estimate!!Total,B01001_001,629279,NA
"Monmouth County, New Jersey",2014,Estimate!!Total!!Male,B01001_002,306229,309
"Monmouth County, New Jersey",2014,Estimate!!Total!!Male!!Under 5 years,B01001_003,16641,3
"Monmouth County, New Jersey",2014,Estimate!!Total!!Male!!5 to 9 years,B01001_004,18994,1472
"Monmouth County, New Jersey",2014,Estimate!!Total!!Male!!10 to 14 years,B01001_005,21860,1471
"Monmouth County, New Jersey",2014,Estimate!!Total!!Male!!15 to 17 years,B01001_006,13906,4
"Monmouth County, New Jersey",2014,Estimate!!Total!!Male!!18 and 19 years,B01001_007,7809,533
"Monmouth County, New Jersey",2014,Estimate!!Total!!Male!!20 years,B01001_008,3021,866
"Monmouth County, New Jersey",2014,Estimate!!Total!!Male!!21 years,B01001_009,3648,940
"Monmouth County, New Jersey",2014,Estimate!!Total!!Male!!22 to 24 years,B01001_010,12882,1162
"Monmouth County, New Jersey",2014,Estimate!!Total!!Male!!25 to 29 years,B01001_011,17291,2
"Monmouth County, New Jersey",2014,Estimate!!Total!!Male!!30 to 34 years,B01001_012,16378,3
"Monmouth County, New Jersey",2014,Estimate!!Total!!Male!!35 to 39 years,B01001_013,18326,1780
"Monmouth County, New Jersey",2014,Estimate!!Total!!Male!!40 to 44 years,B01001_014,18548,1780
"Monmouth County, New Jersey",2014,Estimate!!Total!!Male!!45 to 49 years,B01001_015,23376,4
"Monmouth County, New Jersey",2014,Estimate!!Total!!Male!!50 to 54 years,B01001_016,27017,143
"Monmouth County, New Jersey",2014,Estimate!!Total!!Male!!55 to 59 years,B01001_017,24422,1797
"Monmouth County, New Jersey",2014,Estimate!!Total!!Male!!60 and 61 years,B01001_018,7601,1194
"Monmouth County, New Jersey",2014,Estimate!!Total!!Male!!62 to 64 years,B01001_019,12319,1539
"Monmouth County, New Jersey",2014,Estimate!!Total!!Male!!65 and 66 years,B01001_020,7638,1001
"Monmouth County, New Jersey",2014,Estimate!!Total!!Male!!67 to 69 years,B01001_021,7964,1158
"Monmouth County, New Jersey",2014,Estimate!!Total!!Male!!70 to 74 years,B01001_022,10193,1073
"Monmouth County, New Jersey",2014,Estimate!!Total!!Male!!75 to 79 years,B01001_023,6739,821
"Monmouth County, New Jersey",2014,Estimate!!Total!!Male!!80 to 84 years,B01001_024,4464,702
"Monmouth County, New Jersey",2014,Estimate!!Total!!Male!!85 years and over,B01001_025,5192,831
"Monmouth County, New Jersey",2014,Estimate!!Total!!Female,B01001_026,323050,309
"Monmouth County, New Jersey",2014,Estimate!!Total!!Female!!Under 5 years,B01001_027,15917,2
"Monmouth County, New Jersey",2014,Estimate!!Total!!Female!!5 to 9 years,B01001_028,19495,1633
"Monmouth County, New Jersey",2014,Estimate!!Total!!Female!!10 to 14 years,B01001_029,19898,1634
"Morris County, New Jersey",2014,Estimate!!Total,B01001_001,499727,NA
"Morris County, New Jersey",2014,Estimate!!Total!!Male,B01001_002,244294,956
"Morris County, New Jersey",2014,Estimate!!Total!!Male!!Under 5 years,B01001_003,12801,193
"Morris County, New Jersey",2014,Estimate!!Total!!Male!!5 to 9 years,B01001_004,14059,1448
"Morris County, New Jersey",2014,Estimate!!Total!!Male!!10 to 14 years,B01001_005,18537,1484
"Morris County, New Jersey",2014,Estimate!!Total!!Male!!15 to 17 years,B01001_006,10861,281
"Morris County, New Jersey",2014,Estimate!!Total!!Male!!18 and 19 years,B01001_007,7063,560
"Morris County, New Jersey",2014,Estimate!!Total!!Male!!20 years,B01001_008,1687,557
"Morris County, New Jersey",2014,Estimate!!Total!!Male!!21 years,B01001_009,2376,703
"Morris County, New Jersey",2014,Estimate!!Total!!Male!!22 to 24 years,B01001_010,10078,1033
"Morris County, New Jersey",2014,Estimate!!Total!!Male!!25 to 29 years,B01001_011,13168,334
"Morris County, New Jersey",2014,Estimate!!Total!!Male!!30 to 34 years,B01001_012,13874,342
"Morris County, New Jersey",2014,Estimate!!Total!!Male!!35 to 39 years,B01001_013,14060,1652
"Morris County, New Jersey",2014,Estimate!!Total!!Male!!40 to 44 years,B01001_014,17156,1669
"Morris County, New Jersey",2014,Estimate!!Total!!Male!!45 to 49 years,B01001_015,20262,388
"Morris County, New Jersey",2014,Estimate!!Total!!Male!!50 to 54 years,B01001_016,21266,387
"Morris County, New Jersey",2014,Estimate!!Total!!Male!!55 to 59 years,B01001_017,17069,1319
"Morris County, New Jersey",2014,Estimate!!Total!!Male!!60 and 61 years,B01001_018,6480,1005
"Morris County, New Jersey",2014,Estimate!!Total!!Male!!62 to 64 years,B01001_019,9558,1107
"Morris County, New Jersey",2014,Estimate!!Total!!Male!!65 and 66 years,B01001_020,6081,1049
"Morris County, New Jersey",2014,Estimate!!Total!!Male!!67 to 69 years,B01001_021,7142,1061
"Morris County, New Jersey",2014,Estimate!!Total!!Male!!70 to 74 years,B01001_022,7737,969
"Morris County, New Jersey",2014,Estimate!!Total!!Male!!75 to 79 years,B01001_023,5047,818
"Morris County, New Jersey",2014,Estimate!!Total!!Male!!80 to 84 years,B01001_024,4120,829
"Morris County, New Jersey",2014,Estimate!!Total!!Male!!85 years and over,B01001_025,3812,649
"Morris County, New Jersey",2014,Estimate!!Total!!Female,B01001_026,255433,956
"Morris County, New Jersey",2014,Estimate!!Total!!Female!!Under 5 years,B01001_027,13053,911
"Morris County, New Jersey",2014,Estimate!!Total!!Female!!5 to 9 years,B01001_028,14608,1321
"Morris County, New Jersey",2014,Estimate!!Total!!Female!!10 to 14 years,B01001_029,16834,1332
"Ocean County, New Jersey",2014,Estimate!!Total,B01001_001,586301,NA
"Ocean County, New Jersey",2014,Estimate!!Total!!Male,B01001_002,282755,613
"Ocean County, New Jersey",2014,Estimate!!Total!!Male!!Under 5 years,B01001_003,20795,503
"Ocean County, New Jersey",2014,Estimate!!Total!!Male!!5 to 9 years,B01001_004,18733,1792
"Ocean County, New Jersey",2014,Estimate!!Total!!Male!!10 to 14 years,B01001_005,20246,1779
"Ocean County, New Jersey",2014,Estimate!!Total!!Male!!15 to 17 years,B01001_006,11583,330
"Ocean County, New Jersey",2014,Estimate!!Total!!Male!!18 and 19 years,B01001_007,5784,160
"Ocean County, New Jersey",2014,Estimate!!Total!!Male!!20 years,B01001_008,3924,1134
"Ocean County, New Jersey",2014,Estimate!!Total!!Male!!21 years,B01001_009,2666,855
"Ocean County, New Jersey",2014,Estimate!!Total!!Male!!22 to 24 years,B01001_010,9920,1093
"Ocean County, New Jersey",2014,Estimate!!Total!!Male!!25 to 29 years,B01001_011,16703,787
"Ocean County, New Jersey",2014,Estimate!!Total!!Male!!30 to 34 years,B01001_012,15847,504
"Ocean County, New Jersey",2014,Estimate!!Total!!Male!!35 to 39 years,B01001_013,14586,1430
"Ocean County, New Jersey",2014,Estimate!!Total!!Male!!40 to 44 years,B01001_014,16015,1316
"Ocean County, New Jersey",2014,Estimate!!Total!!Male!!45 to 49 years,B01001_015,17082,389
"Ocean County, New Jersey",2014,Estimate!!Total!!Male!!50 to 54 years,B01001_016,19695,550
"Ocean County, New Jersey",2014,Estimate!!Total!!Male!!55 to 59 years,B01001_017,18315,1480
"Ocean County, New Jersey",2014,Estimate!!Total!!Male!!60 and 61 years,B01001_018,6415,1189
"Ocean County, New Jersey",2014,Estimate!!Total!!Male!!62 to 64 years,B01001_019,10525,1215
"Ocean County, New Jersey",2014,Estimate!!Total!!Male!!65 and 66 years,B01001_020,6492,965
"Ocean County, New Jersey",2014,Estimate!!Total!!Male!!67 to 69 years,B01001_021,9403,1128
"Ocean County, New Jersey",2014,Estimate!!Total!!Male!!70 to 74 years,B01001_022,13501,1194
"Ocean County, New Jersey",2014,Estimate!!Total!!Male!!75 to 79 years,B01001_023,10533,1077
"Ocean County, New Jersey",2014,Estimate!!Total!!Male!!80 to 84 years,B01001_024,6728,980
"Ocean County, New Jersey",2014,Estimate!!Total!!Male!!85 years and over,B01001_025,7264,1226
"Ocean County, New Jersey",2014,Estimate!!Total!!Female,B01001_026,303546,613
"Ocean County, New Jersey",2014,Estimate!!Total!!Female!!Under 5 years,B01001_027,19160,486
"Ocean County, New Jersey",2014,Estimate!!Total!!Female!!5 to 9 years,B01001_028,18810,1379
"Ocean County, New Jersey",2014,Estimate!!Total!!Female!!10 to 14 years,B01001_029,18131,1382
"Passaic County, New Jersey",2014,Estimate!!Total,B01001_001,508856,NA
"Passaic County, New Jersey",2014,Estimate!!Total!!Male,B01001_002,247898,379
"Passaic County, New Jersey",2014,Estimate!!Total!!Male!!Under 5 years,B01001_003,18107,79
"Passaic County, New Jersey",2014,Estimate!!Total!!Male!!5 to 9 years,B01001_004,17178,1414
"Passaic County, New Jersey",2014,Estimate!!Total!!Male!!10 to 14 years,B01001_005,17712,1399
"Passaic County, New Jersey",2014,Estimate!!Total!!Male!!15 to 17 years,B01001_006,10632,325
"Passaic County, New Jersey",2014,Estimate!!Total!!Male!!18 and 19 years,B01001_007,7638,640
"Passaic County, New Jersey",2014,Estimate!!Total!!Male!!20 years,B01001_008,3609,959
"Passaic County, New Jersey",2014,Estimate!!Total!!Male!!21 years,B01001_009,3933,991
"Passaic County, New Jersey",2014,Estimate!!Total!!Male!!22 to 24 years,B01001_010,10243,1516
"Passaic County, New Jersey",2014,Estimate!!Total!!Male!!25 to 29 years,B01001_011,17513,399
"Passaic County, New Jersey",2014,Estimate!!Total!!Male!!30 to 34 years,B01001_012,16138,396
"Passaic County, New Jersey",2014,Estimate!!Total!!Male!!35 to 39 years,B01001_013,18513,1436
"Passaic County, New Jersey",2014,Estimate!!Total!!Male!!40 to 44 years,B01001_014,14608,1508
"Passaic County, New Jersey",2014,Estimate!!Total!!Male!!45 to 49 years,B01001_015,17223,2
"Passaic County, New Jersey",2014,Estimate!!Total!!Male!!50 to 54 years,B01001_016,17566,12
"Passaic County, New Jersey",2014,Estimate!!Total!!Male!!55 to 59 years,B01001_017,15327,1302
"Passaic County, New Jersey",2014,Estimate!!Total!!Male!!60 and 61 years,B01001_018,6056,1166
"Passaic County, New Jersey",2014,Estimate!!Total!!Male!!62 to 64 years,B01001_019,7921,1007
"Passaic County, New Jersey",2014,Estimate!!Total!!Male!!65 and 66 years,B01001_020,4398,849
